bf_id,full_date,month,latitude,longitude,season,temperature_f,dew_point,cloud_cover,moon_phase
65849,2020-07-28,7,37.97761,-119.1291,summer,69.9,41.3,0.04,0.31
65867,2020-08-01,8,43.39116,-82.53918,summer,73.8,67.1,0.42,0.45
65870,2020-05-14,5,38.4125,-92.1855,spring,70.0,64.8,0.57,0.77
65880,2020-04-11,4,40.60946,-80.3293,spring,46.8,28.9,0.19,0.65
65924,2020-08-08,8,47.23444,-115.6292,summer,63.4,46.2,0.4,0.67
65943,2020-08-15,8,36.56304,-118.7729,summer,77.7,46.1,0.36,0.89
65970,2020-08-12,8,45.45024,-118.3243,summer,55.6,39.2,0.53,0.79
65996,2020-08-26,8,42.30283,-72.53766,summer,65.3,46.0,0.19,0.3
66003,2020-09-02,9,47.75026,-117.5152,fall,73.0,49.2,0.06,0.53
66063,2020-08-08,8,38.521,-94.188,summer,81.4,74.4,0.42,0.67
66109,2020-09-26,9,44.34113,-70.61507,fall,67.4,52.6,0.16,0.35
66120,2020-09-23,9,46.1725,-121.9305,fall,51.0,50.0,0.82,0.25
66158,2020-10-05,10,37.46392,-92.52242,fall,57.6,37.8,0.0,0.63
66182,2020-10-12,10,37.59461,-86.13757,fall,61.9,64.0,0.74,0.85
66198,2020-10-16,10,36.37919,-95.80589,fall,59.4,30.9,0.09,0.01
66224,2020-10-19,10,45.04943,-68.63222,fall,52.4,39.2,0.46,0.13
67192,2020-10-15,10,47.23455,-116.7369,fall,45.1,30.8,0.3,0.97
67199,2020-10-23,10,32.66908,-98.03284,fall,56.4,54.1,0.71,0.27
67219,2020-10-31,10,34.39092,-81.54448,fall,58.8,44.2,0.38,0.51
67232,2020-10-22,10,37.33226,-76.70926,fall,69.0,63.8,0.75,0.23
67239,2020-10-31,10,39.59607,-82.35291,fall,49.1,31.6,0.03,0.51
67335,2020-11-12,11,44.78159,-68.2283,fall,45.7,46.0,0.96,0.92
67380,2020-04-15,4,43.27402,-123.9834,spring,52.8,47.4,0.74,0.79
67381,2020-11-09,11,47.87965,-91.97748,fall,36.4,40.2,0.81,0.8
67401,2020-10-09,10,46.75473,-116.4292,fall,57.9,44.2,0.24,0.75
67407,2020-12-16,12,46.13657,-122.1692,winter,38.9,37.4,0.99,0.09
67412,2020-12-26,12,30.6098,-86.4945,winter,42.2,17.8,0.0,0.41
67423,2020-06-15,6,33.64341,-85.41961,summer,69.0,60.3,0.22,0.83
67451,2021-01-13,1,47.18806,-120.554,winter,27.5,23.7,0.6,0.04
67472,2020-08-20,8,47.89745,-122.8345,summer,69.7,61.7,0.58,0.08
67485,2021-01-09,1,37.75926,-79.5912,winter,35.4,21.1,0.16,0.89
67486,2021-01-09,1,42.38553,-88.35001,winter,28.2,22.7,0.78,0.89
67540,2014-04-15,4,35.25048,-79.86721,spring,51.7,57.9,0.87,0.52
67551,2020-05-01,5,38.71954,-106.2384,spring,49.1,19.9,0.06,0.3
67556,2021-01-23,1,40.03527,-123.7876,winter,47.8,39.5,0.18,0.35
67585,2020-12-15,12,47.74207,-117.5302,winter,35.8,32.2,0.99,0.06
67590,2021-01-28,1,30.68441,-86.55637,winter,44.6,34.2,0.07,0.51
67602,2021-01-30,1,45.69347,-87.74364,winter,27.5,16.1,0.95,0.58
67619,2020-10-17,10,48.57989,-117.5888,fall,40.3,32.3,0.66,0.05
67746,2020-10-26,10,34.0775,-94.4095,fall,51.6,50.8,0.99,0.36
67749,2019-11-18,11,36.0055,-81.08335,fall,42.1,42.2,0.98,0.72
67875,2020-02-15,2,39.63255,-82.26463,winter,36.2,10.2,0.36,0.75
68896,2020-10-15,10,42.67993,-77.29334,fall,61.0,47.0,0.63,0.97
68899,2018-12-15,12,33.37111,-84.508,winter,50.3,46.9,0.99,0.27
68932,2012-11-15,11,42.33473,-77.29253,fall,32.9,24.0,0.06,0.08
69015,2017-06-24,6,30.77532,-97.93719,summer,76.6,70.8,0.48,0.04
69049,2021-05-21,5,47.64581,-120.607,spring,53.3,41.7,0.52,0.33
69052,2019-12-20,12,32.5754,-81.78378,winter,52.0,20.9,0.23,0.82
69065,2021-04-24,4,40.8557,-82.26972,spring,52.9,38.0,0.63,0.42
69193,2021-05-17,5,37.56215,-97.85428,spring,68.3,60.6,0.77,0.19
69269,2021-05-30,5,35.53467,-83.17152,spring,51.9,44.3,0.61,0.67
69270,2021-05-31,5,47.79538,-120.6295,spring,67.9,52.7,0.36,0.71
69315,2021-06-06,6,41.0312,-123.669,summer,55.7,47.2,0.5,0.9
69316,2021-06-11,6,39.83804,-93.6515,summer,81.5,72.2,0.39,0.05
69321,2021-06-13,6,37.44508,-88.36589,summer,77.5,73.7,0.29,0.11
69323,2021-06-10,6,35.175,-109.25,summer,70.8,6.2,0.19,0.02
69394,2021-06-12,6,38.02372,-107.193,summer,59.5,9.2,0.12,0.08
69398,2021-07-06,7,40.01452,-81.34529,summer,80.4,72.1,0.2,0.91
69411,2021-06-09,6,40.81139,-82.26806,summer,72.3,69.3,0.73,0.99
69433,2019-07-15,7,35.53467,-83.17152,summer,67.5,63.6,0.51,0.47
69437,2020-07-20,7,36.90237,-106.5784,summer,67.5,47.1,0.11,0.01
69464,2016-06-15,6,35.2725,-82.65414,summer,75.1,68.6,0.57,0.36
69469,2021-07-17,7,40.91197,-80.70913,summer,67.8,68.2,0.95,0.27
69490,2021-07-24,7,40.36887,-80.81801,summer,77.9,65.1,0.47,0.53
69503,2021-07-26,7,37.17433,-82.39963,summer,76.5,72.9,0.61,0.61
69553,2021-08-27,8,47.21551,-120.9383,summer,55.8,49.0,0.33,0.69
69564,2021-08-12,8,40.33498,-77.85934,summer,83.8,73.6,0.28,0.16
69614,2021-08-27,8,47.52877,-122.7197,summer,60.2,56.2,0.68,0.69
69641,2021-06-12,6,35.22149,-87.39061,summer,79.1,74.8,0.58,0.08
70692,2008-05-12,5,38.10263,-81.8075,spring,49.8,47.4,1.0,0.28
70716,2016-08-15,8,40.92895,-80.07216,summer,74.1,71.0,0.64,0.42
70737,2021-10-15,10,47.34432,-120.9477,fall,45.0,40.6,0.89,0.36
71700,2021-03-15,3,33.0932,-79.8102,spring,61.0,49.4,0.67,0.08
71751,2021-06-18,6,40.61309,-82.31692,summer,74.9,64.4,0.66,0.28
71773,2021-10-22,10,47.97637,-117.7324,fall,47.2,47.2,0.97,0.58
71792,2021-10-30,10,35.14947,-81.60892,fall,55.3,50.4,0.77,0.82
71863,2021-10-29,10,43.71597,-115.3929,fall,45.0,38.8,0.5,0.79
71896,2021-11-21,11,30.31786,-87.64934,fall,67.1,60.1,0.45,0.58
71920,2021-11-27,11,40.06831,-90.15218,fall,39.8,33.2,0.41,0.77
71997,2019-05-28,5,41.23925,-81.62295,spring,71.4,65.0,0.82,0.82
