uap_id,datetime,city,state_code,latitude,longitude,geohash_7,year,month,season,hour,solar_kp_index,solar_ap_index,temperature_f,dew_point,cloud_cover,precip_in,wind_mph,weather_conditions
50448,2011-01-16 23:00:00,south san francisco,CA,37.6547222,-122.4066667,9q8ynwf,2011,1,winter,23,2.333,9,53.0,52.5,84.0,0.0,2.4,
50449,2011-01-17 18:32:00,coeur d&#39alene,ID,47.6777778,-116.7794444,c2kznx7,2011,1,winter,19,1.333,5,40.7,36.0,72.0,0.0,9.9,
50450,2011-01-17 19:55:00,west milford,NJ,40.5686111,-75.095,dr4wg1m,2011,1,winter,20,1.333,5,24.4,14.0,100.0,0.0,5.8,
50451,2011-01-17 20:00:00,casper,WY,42.8666667,-106.3125,9xs7ug9,2011,1,winter,20,1.333,5,33.1,27.7,63.0,0.0,5.1,
50452,2011-01-17 22:00:00,tempe,AZ,33.4147222,-111.9086111,9tbqj6y,2011,1,winter,22,1.333,5,55.3,41.1,0.0,0.0,3.3,
50453,2011-01-17 22:45:00,hendersonville,TN,36.3047222,-86.62,dn6qscj,2011,1,winter,23,1.333,5,41.0,39.3,96.0,0.0,8.3,
50454,2011-01-18 01:00:00,hendersonville,NC,35.3186111,-82.4611111,dnm2gt9,2011,1,winter,01,2.333,9,32.8,32.4,100.0,0.01,5.0,
50455,2011-01-18 05:45:00,seattle,WA,47.6063889,-122.3308333,c23nb63,2011,1,winter,06,2.333,9,39.9,34.5,99.0,0.0,6.2,
50456,2011-01-18 10:36:00,american canyon,CA,38.175,-122.2597222,9qc11vt,2011,1,winter,11,2.333,9,48.2,44.8,55.0,0.0,2.0,
50457,2011-01-18 19:30:00,glendale,AZ,33.5386111,-112.1852778,9tbnz1t,2011,1,winter,20,2.333,9,64.2,41.5,0.0,0.0,4.2,
50458,2011-01-18 21:45:00,lehi,UT,40.3916667,-111.85,9x0myc1,2011,1,winter,22,2.333,9,34.8,28.5,60.0,0.0,4.7,
50459,2011-01-18 22:07:00,ione,WA,48.7411111,-117.4161111,c2st21h,2011,1,winter,22,2.333,9,26.3,22.3,0.0,0.0,3.1,
50460,2011-01-18 22:30:00,ferndale,WA,48.8466667,-122.5897222,c28vfkk,2011,1,winter,22,2.333,9,34.4,32.4,64.0,0.0,5.0,
50461,2011-01-18 23:30:00,navarre,OH,40.7244444,-81.5222222,dpnp8vt,2011,1,winter,00,2.333,9,34.6,30.5,100.0,0.0,10.0,
50462,2011-01-19 02:00:00,tampa,FL,27.9472222,-82.4586111,dhvqgxe,2011,1,winter,02,0.667,3,60.2,59.2,12.0,0.0,7.2,
50463,2011-01-19 14:50:00,citrus heights,CA,38.7072222,-121.28,9qcu0nq,2011,1,winter,15,0.667,3,63.7,45.1,16.0,0.0,11.2,
50464,2011-01-19 20:00:00,ocean springs,MS,30.4111111,-88.8277778,dj2v48j,2011,1,winter,20,0.667,3,51.4,47.0,16.0,0.0,3.7,
50465,2011-01-19 20:00:00,fayetteville,NC,35.0525,-78.8786111,dnpzmj4,2011,1,winter,20,0.667,3,49.0,40.6,13.0,0.0,5.3,
50466,2011-01-19 20:00:00,district heights,MD,38.8575,-76.8897222,dqcm43f,2011,1,winter,20,0.667,3,38.4,32.1,19.0,0.0,8.4,
50467,2011-01-19 20:15:00,queen creek,AZ,33.2486111,-111.6336111,9tbt5sw,2011,1,winter,20,0.667,3,62.1,37.4,0.0,0.0,3.8,
50468,2011-01-19 20:45:00,siler city,NC,35.7233333,-79.4625,dnr7pz1,2011,1,winter,21,0.667,3,44.5,36.2,14.0,0.0,7.6,
50469,2011-01-19 20:50:00,alma,MI,43.3788889,-84.6597222,dpeyc8b,2011,1,winter,21,0.667,3,8.0,3.3,17.0,0.0,4.7,
50470,2011-01-19 21:00:00,lansing,MI,42.7325,-84.5555556,dpeg5gh,2011,1,winter,21,0.667,3,12.9,8.1,64.0,0.0,4.3,
50471,2011-01-20 00:02:00,new orleans,LA,29.9544444,-90.075,9vrfqm1,2011,1,winter,00,0.667,3,48.9,45.7,11.0,0.0,6.7,
50472,2011-01-20 07:00:00,la crosse,WI,43.8013889,-91.2394444,9zz15vc,2011,1,winter,07,0.667,3,3.2,-2.2,97.0,0.0,5.9,
50473,2011-01-20 07:00:00,scottsdale,AZ,33.5091667,-111.8983333,9tbqtsn,2011,1,winter,07,0.667,3,45.2,30.3,0.0,0.0,9.9,
50474,2011-01-20 09:00:00,sanford,MI,43.6727778,-84.3805556,dpgbry7,2011,1,winter,09,0.667,3,-7.8,-11.4,100.0,0.0,6.3,
50475,2011-01-20 20:33:00,colorado springs,CO,38.8338889,-104.8208333,9wvkytr,2011,1,winter,21,0.667,3,22.8,10.6,49.0,0.0,4.1,
50476,2011-01-21 03:58:00,church hill,TN,36.5222222,-82.7136111,dnmpvb9,2011,1,winter,04,1.667,6,28.2,16.7,45.0,0.0,8.6,
50477,2011-01-21 06:00:00,harvard,IL,42.4222222,-88.6136111,dp8crd9,2011,1,winter,06,1.667,6,-8.6,-13.9,0.0,0.0,6.9,
50478,2011-01-21 10:50:00,midland,TX,31.9972222,-102.0775,9txqj0v,2011,1,winter,11,1.667,6,39.4,15.6,0.0,0.0,12.7,
50479,2011-01-21 17:11:00,warwick,RI,41.7,-71.4166667,drmjnz7,2011,1,winter,17,1.667,6,28.5,16.6,0.0,0.0,13.5,
50480,2011-01-21 17:15:00,north eastham,MA,41.865,-69.9916667,drqnpm3,2011,1,winter,17,1.667,6,33.0,26.4,23.0,0.0,28.9,
50481,2011-01-21 17:15:00,sutton (south worcester co.),MA,42.15,-71.7633333,drkzycp,2011,1,winter,17,1.667,6,24.8,10.3,24.0,0.0,14.0,
50482,2011-01-21 18:45:00,napa,CA,38.2972222,-122.2844444,9qc1c7g,2011,1,winter,19,1.667,6,58.6,50.0,0.0,0.0,2.2,
50483,2011-01-22 00:00:00,white mills,KY,37.5552778,-86.0322222,dndvdk9,2011,1,winter,00,0.333,2,15.2,-2.4,29.0,0.0,2.9,
50484,2011-01-22 06:30:00,columbus,GA,32.4608333,-84.9877778,djg8dj3,2011,1,winter,06,0.333,2,26.7,9.1,36.0,0.0,6.7,
50485,2011-01-22 09:00:00,philadelphia,PA,39.9522222,-75.1641667,dr4e395,2011,1,winter,09,0.333,2,9.7,-1.2,98.0,0.0,8.1,
50486,2011-01-22 12:40:00,bel air,MD,39.5358333,-76.3486111,dr18ytk,2011,1,winter,13,0.333,2,20.1,0.5,100.0,0.0,4.4,
50487,2011-01-22 18:30:00,cypress,TX,29.9688889,-95.6969444,9v7fqre,2011,1,winter,18,0.333,2,55.5,33.4,0.0,0.0,7.1,
50488,2011-01-22 18:45:00,tallmadge,OH,41.1013889,-81.4419444,dpq1fdr,2011,1,winter,19,0.333,2,15.0,2.1,93.0,0.0,9.1,
50489,2011-01-22 19:15:00,cypress,TX,29.9688889,-95.6969444,9v7fqre,2011,1,winter,19,0.333,2,51.3,33.6,2.0,0.0,7.5,
50490,2011-01-22 20:35:00,gray court,SC,34.6080556,-82.1136111,dnjsgkn,2011,1,winter,21,0.333,2,31.1,15.3,0.0,0.0,4.8,
50491,2011-01-22 20:40:00,haymarket,VA,38.8119444,-77.6366667,dqbuc36,2011,1,winter,21,0.333,2,21.6,-2.2,0.0,0.0,2.4,
50492,2011-01-22 21:35:00,rochester,MN,44.0216667,-92.4697222,9zy4rvc,2011,1,winter,22,0.333,2,-1.8,-7.6,69.0,0.0,7.0,
50493,2011-01-23 03:11:00,sedona,AZ,34.8697222,-111.7602778,9w0w2gf,2011,1,winter,03,0.333,2,36.1,16.9,0.0,0.0,10.4,
50494,2011-01-23 04:30:00,tehachapi,CA,35.1322222,-118.4480556,9q5zbes,2011,1,winter,04,0.333,2,37.2,27.3,0.0,0.0,5.6,
50495,2011-01-23 17:00:00,simi valley,CA,34.2694444,-118.7805556,9q5dcnd,2011,1,winter,17,0.333,2,67.7,34.5,5.0,0.0,3.4,
50496,2011-01-24 00:00:00,peoria,AZ,33.5805556,-112.2366667,9tbpjcp,2011,1,winter,00,0.667,3,47.1,23.0,13.0,0.0,4.7,
50497,2011-01-24 00:30:00,buxton,ME,43.6377778,-70.5194444,drvb721,2011,1,winter,00,0.667,3,-4.7,-13.2,0.0,0.0,8.5,
50498,2011-01-24 01:10:00,merrill,WI,45.1805556,-89.6833333,f001p0y,2011,1,winter,01,0.667,3,5.8,1.2,100.0,0.0,11.6,
50499,2011-01-24 06:00:00,dallas,TX,32.7833333,-96.8,9vg4t20,2011,1,winter,06,0.667,3,27.5,24.3,0.0,0.0,4.8,
50500,2011-01-24 06:12:00,arvada,CO,39.8027778,-105.0869444,9xj62ty,2011,1,winter,06,0.667,3,24.9,13.7,100.0,0.01,2.9,
50501,2011-01-24 06:45:00,el dorado,KS,37.8172222,-96.8619444,9yep5u7,2011,1,winter,07,0.667,3,20.3,10.8,25.0,0.0,7.9,
50502,2011-01-24 15:50:00,houston,TX,29.7630556,-95.3630556,9vk1mfn,2011,1,winter,16,0.667,3,57.0,54.1,97.0,0.03,11.8,
50503,2011-01-24 17:30:00,lancaster,CA,34.6980556,-118.1358333,9q5vru8,2011,1,winter,18,0.667,3,58.7,30.8,0.0,0.0,5.4,
50504,2011-01-24 20:00:00,dallas,TX,32.7833333,-96.8,9vg4t20,2011,1,winter,20,0.667,3,46.0,32.6,73.0,0.0,6.2,
50505,2011-01-25 17:00:00,san ramon,CA,37.78,-121.9769444,9q9qbme,2011,1,winter,17,0.667,3,63.4,47.6,0.0,0.0,2.9,
50506,2011-01-25 17:15:00,broomfield,CO,39.9205556,-105.0861111,9xj70eq,2011,1,winter,17,0.667,3,34.7,23.4,100.0,0.0,2.4,
50507,2011-01-25 19:11:00,riverside,CA,33.9533333,-117.3952778,9qh90t5,2011,1,winter,19,0.667,3,65.0,36.4,0.0,0.0,1.3,
50508,2011-01-25 21:00:00,prescott valley,AZ,34.61,-112.315,9w0huhw,2011,1,winter,21,0.667,3,35.7,21.1,0.0,0.0,5.0,
50509,2011-01-26 00:30:00,gila bend,AZ,32.9477778,-112.7161111,9mzg7jf,2011,1,winter,00,0.0,0,58.2,10.3,0.0,0.0,3.6,
50510,2011-01-26 03:00:00,new york city (brooklyn),NY,40.7141667,-74.0063889,dr5regy,2011,1,winter,03,0.0,0,20.6,19.0,99.0,0.0,6.0,
50511,2011-01-26 19:05:00,lehi,UT,40.3916667,-111.85,9x0myc1,2011,1,winter,19,0.0,0,29.3,24.8,28.0,0.0,0.3,
50512,2011-01-26 19:15:00,american fork,UT,40.3769444,-111.795,9x0t8n3,2011,1,winter,19,0.0,0,29.5,25.1,28.0,0.0,0.3,
50513,2011-01-26 19:17:00,american fork,UT,40.3769444,-111.795,9x0t8n3,2011,1,winter,19,0.0,0,29.5,25.1,28.0,0.0,0.3,
50514,2011-01-26 22:15:00,san francisco,CA,37.775,-122.4183333,9q8yyk9,2011,1,winter,22,0.0,0,50.2,45.5,23.0,0.0,4.8,
50515,2011-01-27 01:00:00,el cajon,CA,32.7947222,-116.9616667,9mufd6p,2011,1,winter,01,1.0,4,48.5,35.7,0.0,0.0,2.8,
50516,2011-01-27 02:38:00,pensacola,FL,30.4211111,-87.2169444,dj3vp3f,2011,1,winter,03,1.0,4,39.4,33.1,90.0,0.0,5.3,
50517,2011-01-27 09:55:00,watsonville,CA,36.9102778,-121.7558333,9q93vrk,2011,1,winter,10,1.0,4,51.9,46.0,5.0,0.0,4.4,
50518,2011-01-27 18:30:00,homosassa,FL,28.7811111,-82.6152778,djj78p3,2011,1,winter,18,1.0,4,50.9,36.8,63.0,0.0,9.3,
50519,2011-01-27 19:00:00,los angeles,CA,34.0522222,-118.2427778,9q5ctr4,2011,1,winter,19,1.0,4,63.9,42.5,0.0,0.0,4.6,
50520,2011-01-27 19:45:00,bald knob,AR,35.3097222,-91.5677778,9yqbu7f,2011,1,winter,20,1.0,4,45.3,28.4,53.0,0.0,8.9,
50521,2011-01-27 21:21:00,miami,FL,25.7738889,-80.1938889,dhwfx5u,2011,1,winter,21,1.0,4,66.1,55.4,95.0,0.0,5.6,
50522,2011-01-27 22:05:00,corvallis,OR,44.5647222,-123.2608333,9rbme0u,2011,1,winter,22,1.0,4,41.2,39.1,83.0,0.0,2.2,
50523,2011-01-28 00:00:00,lanham,MD,38.9669444,-76.8622222,dqcmdvw,2011,1,winter,00,1.667,6,24.9,19.2,93.0,0.0,4.7,
50524,2011-01-28 18:17:00,brewster,MA,41.76,-70.0833333,drqjt4n,2011,1,winter,18,1.667,6,34.5,20.6,96.0,0.0,1.9,
50525,2011-01-28 20:45:00,encinitas,CA,33.0369444,-117.2911111,9muefyp,2011,1,winter,21,1.667,6,53.8,48.8,0.0,0.0,3.6,
50526,2011-01-28 21:35:00,harvest,AL,34.8555556,-86.7508333,dn4q3cm,2011,1,winter,22,1.667,6,41.5,34.8,0.0,0.0,1.4,
50527,2011-01-28 22:16:00,lynnwood,WA,47.8211111,-122.3138889,c29009t,2011,1,winter,22,1.667,6,45.8,43.7,79.0,0.0,11.0,
50528,2011-01-28 22:30:00,galesburg,MI,42.2886111,-85.4180556,dpe2862,2011,1,winter,22,1.667,6,17.2,14.6,55.0,0.0,4.2,
50529,2011-01-28 22:30:00,gainesville,GA,34.2977778,-83.8241667,dnh7he9,2011,1,winter,22,1.667,6,38.8,31.1,0.0,0.0,5.9,
50530,2011-01-29 02:00:00,scranton,SC,33.9175,-79.7441667,dnp2cqk,2011,1,winter,02,0.333,2,38.6,33.6,0.0,0.0,6.0,
50531,2011-01-29 02:00:00,parkville,MD,39.3772222,-76.54,dr18423,2011,1,winter,02,0.333,2,25.7,22.4,3.0,0.0,7.9,
50532,2011-01-29 17:42:00,doral,FL,25.8191667,-80.3555556,dhwfgkn,2011,1,winter,18,0.333,2,69.5,41.1,0.0,0.0,2.2,
50533,2011-01-29 18:00:00,mcgill,NV,39.405,-114.7777778,9rn2hjm,2011,1,winter,18,0.333,2,36.5,29.3,59.0,0.0,3.6,
50534,2011-01-29 19:00:00,mansfield,TX,32.5630556,-97.1413889,9vfcjrz,2011,1,winter,19,0.333,2,67.2,53.9,9.0,0.0,10.0,
50535,2011-01-29 19:30:00,louisburg,NC,36.0988889,-78.3013889,dq2m65w,2011,1,winter,20,0.333,2,46.1,31.0,0.0,0.0,9.8,
50536,2011-01-29 20:30:00,plainville,CT,41.6744444,-72.8586111,drkjn49,2011,1,winter,20,0.333,2,28.2,23.4,100.0,0.0,3.4,
50537,2011-01-29 21:45:00,shelburne falls,MA,42.6041667,-72.7397222,drs62gb,2011,1,winter,22,0.333,2,19.8,15.5,23.0,0.0,3.7,
50538,2011-01-29 21:50:00,ashburnham,MA,42.6361111,-71.9083333,drsfe9t,2011,1,winter,22,0.333,2,20.9,15.6,0.0,0.0,5.4,
50539,2011-01-29 23:30:00,chino,CA,34.0122222,-117.6880556,9qh33zw,2011,1,winter,00,0.333,2,52.8,38.5,0.0,0.0,2.1,
50540,2011-01-30 18:30:00,geneseo,IL,41.4480556,-90.1541667,9zrgu3r,2011,1,winter,18,0.667,3,29.0,23.9,96.0,0.0,8.1,
50541,2011-01-30 22:00:00,stamford,CT,41.0533333,-73.5391667,dr79w9d,2011,1,winter,22,0.667,3,26.8,21.4,0.0,0.0,7.1,
50542,2011-01-31 19:00:00,atlantic beach,FL,30.3341667,-81.3988889,djqhedp,2011,1,winter,19,2.667,12,62.6,54.5,42.0,0.0,6.5,
50543,2011-01-31 20:00:00,sacramento,CA,38.5816667,-121.4933333,9qce7re,2011,1,winter,20,2.667,12,55.7,40.3,7.0,0.0,2.7,
50544,2011-01-31 21:00:00,dunedin,FL,28.0194444,-82.7719444,dhvpkkz,2011,1,winter,21,2.667,12,58.6,55.9,8.0,0.0,2.6,
50545,2011-01-31 21:45:00,jacksonville,FL,30.3319444,-81.6558333,djmutcu,2011,1,winter,22,2.667,12,57.7,53.9,39.0,0.0,4.9,
50546,2011-01-31 23:40:00,hampton,TN,36.2841667,-82.1727778,dnmw6j7,2011,1,winter,00,2.667,12,47.3,41.9,91.0,0.0,1.9,
50547,2011-02-01 00:00:00,downingtown,PA,40.0063889,-75.7036111,dr45t6f,2011,2,winter,00,2.0,7,25.5,21.3,100.0,0.0,5.9,
50548,2011-02-01 09:00:00,lake havasu city,AZ,34.4838889,-114.3216667,9qnsnt9,2011,2,winter,09,2.0,7,46.1,29.0,0.0,0.0,3.3,
50549,2011-02-01 18:00:00,nashville,TN,36.1658333,-86.7844444,dn6m9pv,2011,2,winter,18,2.0,7,51.7,51.3,100.0,0.09,13.1,
50550,2011-02-01 19:00:00,tucson,AZ,32.2216667,-110.9258333,9t9p7cf,2011,2,winter,19,2.0,7,51.2,17.8,5.0,0.0,9.5,
50551,2011-02-01 19:30:00,vancouver,WA,45.6388889,-122.6602778,c20g8u3,2011,2,winter,20,2.0,7,35.6,11.8,1.0,0.0,4.8,
50552,2011-02-01 20:00:00,greenbank,WA,48.0983333,-122.5716667,c28cdu4,2011,2,winter,20,2.0,7,36.4,30.4,8.0,0.0,3.7,
50553,2011-02-02 00:15:00,redding,CA,40.5866667,-122.3905556,9r0yyut,2011,2,winter,00,0.333,2,41.8,26.3,0.0,0.0,5.6,
50554,2011-02-02 18:20:00,janesville,WI,42.6827778,-89.0186111,dp8dy64,2011,2,winter,18,0.333,2,14.5,3.8,18.0,0.0,6.6,
50555,2011-02-02 20:00:00,charlotte hall,MD,38.4808333,-76.7783333,dqc6uv5,2011,2,winter,20,0.333,2,41.4,29.2,67.0,0.0,14.7,
50556,2011-02-02 20:30:00,medina,WA,47.6211111,-122.2263889,c23nftj,2011,2,winter,20,0.333,2,36.8,31.4,63.0,0.0,0.8,
50557,2011-02-02 21:00:00,seattle,WA,47.6063889,-122.3308333,c23nb63,2011,2,winter,21,0.333,2,35.6,30.7,100.0,0.0,4.3,
50558,2011-02-02 21:30:00,seattle,WA,47.6063889,-122.3308333,c23nb63,2011,2,winter,22,0.333,2,34.3,30.2,97.0,0.0,4.4,
50559,2011-02-02 23:00:00,west palm beach,FL,26.7052778,-80.0366667,dhxpftx,2011,2,winter,23,0.333,2,69.1,66.8,95.0,0.0,5.2,
50560,2011-02-03 08:00:00,rochester,NY,43.1547222,-77.6158333,dr8v9b1,2011,2,winter,08,3.333,18,7.5,3.8,2.0,0.0,9.0,
50561,2011-02-03 17:40:00,groton,CT,41.35,-72.0788889,drkepz9,2011,2,winter,18,3.333,18,24.9,14.7,0.0,0.0,3.6,
50562,2011-02-03 19:12:00,aliso viejo,CA,33.6083333,-117.7444444,9mur0wj,2011,2,winter,19,3.333,18,50.8,44.8,0.0,0.0,3.8,
50563,2011-02-03 20:40:00,gilbert,AZ,33.3527778,-111.7883333,9tbt8pw,2011,2,winter,21,3.333,18,40.2,-7.8,0.0,0.0,1.6,
50564,2011-02-03 22:00:00,durham,NC,35.9938889,-78.8988889,dnruu87,2011,2,winter,22,3.333,18,36.6,26.7,100.0,0.0,1.0,
50565,2011-02-03 22:30:00,galveston,TX,29.3011111,-94.7975,9vhwdy4,2011,2,winter,22,3.333,18,36.2,28.0,100.0,0.0,11.1,
50566,2011-02-04 19:00:00,marathon,NY,42.4416667,-76.0325,dr9cmy6,2011,2,winter,19,3.667,22,23.5,15.8,0.0,0.0,4.2,
50567,2011-02-04 20:30:00,waterbury,VT,44.3377778,-72.7566667,druk0rk,2011,2,winter,20,3.667,22,18.6,12.0,0.0,0.0,4.0,
50568,2011-02-04 20:55:00,libertyville,IL,42.2830556,-87.9530556,dp92w96,2011,2,winter,21,3.667,22,16.7,8.5,12.0,0.0,14.6,
50569,2011-02-04 21:00:00,ferrisburgh,VT,44.2055556,-73.2466667,drggmpr,2011,2,winter,21,3.667,22,17.9,12.0,0.0,0.0,4.7,
50570,2011-02-04 22:00:00,porter (ne outside houston),TX,30.1022222,-95.2294444,9vk71pb,2011,2,winter,22,3.667,22,27.4,18.8,0.0,0.0,4.1,
50571,2011-02-05 01:00:00,groton,CT,41.35,-72.0788889,drkepz9,2011,2,winter,01,2.667,12,25.1,20.9,0.0,0.0,7.3,
50572,2011-02-05 08:30:00,ewan,WA,47.1169444,-117.7338889,c2kk0ck,2011,2,winter,08,2.667,12,33.3,31.0,94.0,0.0,7.4,
50573,2011-02-05 11:00:00,gallatin,TN,36.3883333,-86.4466667,dn6x0b7,2011,2,winter,11,2.667,12,33.5,27.9,84.0,0.0,15.7,
50574,2011-02-05 11:45:00,salt lake city (rose park),UT,40.7608333,-111.8902778,9x0rvu7,2011,2,winter,12,2.667,12,35.3,32.4,76.0,0.0,3.7,
50575,2011-02-05 17:00:00,san diego,CA,32.7152778,-117.1563889,9mudn59,2011,2,winter,17,2.667,12,58.5,51.3,0.0,0.0,4.6,
50576,2011-02-05 17:30:00,roseville,CA,38.7522222,-121.2869444,9qcu2n9,2011,2,winter,18,2.667,12,67.5,48.5,82.0,0.0,12.2,
50577,2011-02-05 17:35:00,indio,CA,33.7205556,-116.2147222,9mvrg6x,2011,2,winter,18,2.667,12,78.3,49.9,15.0,0.0,3.8,
50578,2011-02-05 17:41:00,pomona,CA,34.0552778,-117.7513889,9qh38x8,2011,2,winter,18,2.667,12,65.5,50.6,22.0,0.0,3.2,
50579,2011-02-05 17:45:00,holts summit,MO,38.6402778,-92.1222222,9yy7zdn,2011,2,winter,18,2.667,12,35.9,25.1,2.0,0.0,5.6,
50580,2011-02-05 18:00:00,latham,NY,42.7469444,-73.7594444,dree1tf,2011,2,winter,18,2.667,12,32.5,28.2,100.0,0.08,7.1,
50581,2011-02-05 18:50:00,raleigh,NC,35.7719444,-78.6388889,dq25d80,2011,2,winter,19,2.667,12,47.4,45.5,88.0,0.0,11.8,
50582,2011-02-05 20:00:00,mcminnville,OR,45.2102778,-123.1975,c203hw6,2011,2,winter,20,2.667,12,46.8,45.3,87.0,0.0,2.4,
50583,2011-02-05 20:00:00,huntington beach,CA,33.6602778,-117.9983333,9mup6zs,2011,2,winter,20,2.667,12,54.1,51.6,86.0,0.0,3.5,
50584,2011-02-05 20:30:00,north salt lake,UT,40.8486111,-111.9061111,9x22ms2,2011,2,winter,20,2.667,12,34.7,30.1,48.0,0.0,4.1,
50585,2011-02-05 21:00:00,conway,AR,35.0886111,-92.4419444,9ynr87t,2011,2,winter,21,2.667,12,31.7,22.8,0.0,0.0,7.4,
50586,2011-02-05 21:50:00,fayetteville,NC,35.0525,-78.8786111,dnpzmj4,2011,2,winter,22,2.667,12,46.6,41.7,100.0,0.0,11.5,
50587,2011-02-05 22:45:00,oxford,OH,39.5069444,-84.7452778,dp58z84,2011,2,winter,23,2.667,12,28.1,24.1,97.0,0.0,8.7,
50588,2011-02-06 00:08:00,seaside,CA,36.6111111,-121.8505556,9q9270z,2011,2,winter,00,0.667,3,56.6,47.3,89.0,0.0,6.5,
50589,2011-02-06 01:00:00,fair oaks,CA,38.6447222,-121.2711111,9qcgb7j,2011,2,winter,01,0.667,3,56.7,40.8,67.0,0.0,9.2,
50590,2011-02-06 04:25:00,whittier,CA,33.9791667,-118.0319444,9qh161e,2011,2,winter,04,0.667,3,49.0,42.5,77.0,0.0,2.3,
50591,2011-02-06 06:30:00,fitchburg,MA,42.5833333,-71.8027778,drsfq04,2011,2,winter,06,0.667,3,34.7,27.5,70.0,0.0,15.0,
50592,2011-02-06 13:30:00,center conway,NH,43.9947222,-71.0613889,drv6qby,2011,2,winter,14,0.667,3,31.4,18.3,66.0,0.0,10.0,
50593,2011-02-06 19:15:00,capitola,CA,36.9752778,-121.9522222,9q962gj,2011,2,winter,19,0.667,3,64.1,50.8,0.0,0.0,8.5,
50594,2011-02-06 19:20:00,miami,FL,25.7738889,-80.1938889,dhwfx5u,2011,2,winter,19,0.667,3,76.1,68.1,20.0,0.0,5.9,
50595,2011-02-06 19:30:00,orange county,CA,33.7877778,-117.8522222,9qh0nny,2011,2,winter,20,0.667,3,63.5,54.4,0.0,0.0,1.0,
50596,2011-02-06 20:00:00,modesto,CA,37.6391667,-120.9958333,9q9ynsj,2011,2,winter,20,0.667,3,57.2,49.7,0.0,0.0,4.3,
50597,2011-02-07 16:30:00,tacoma,WA,47.2530556,-122.4430556,c22uvdp,2011,2,winter,16,2.667,12,47.5,34.9,54.0,0.0,4.7,
50598,2011-02-07 16:32:00,tacoma,WA,47.2530556,-122.4430556,c22uvdp,2011,2,winter,17,2.667,12,45.9,36.7,50.0,0.0,2.7,
50599,2011-02-07 18:00:00,redondo beach,CA,33.8491667,-118.3875,9q5bd40,2011,2,winter,18,2.667,12,64.8,49.0,1.0,0.0,7.6,
50600,2011-02-07 19:04:00,corpus christi,TX,27.8002778,-97.3961111,9ufwpsy,2011,2,winter,19,2.667,12,56.5,33.3,0.0,0.0,5.7,
50601,2011-02-07 19:30:00,oak park,CA,34.1791667,-118.7619444,9q5d3w0,2011,2,winter,20,2.667,12,58.3,48.8,0.0,0.0,0.5,
50602,2011-02-07 19:30:00,oak park,CA,34.1791667,-118.7619444,9q5d3w0,2011,2,winter,20,2.667,12,58.3,48.8,0.0,0.0,0.5,
50603,2011-02-08 01:00:00,tulsa,OK,36.1538889,-95.9925,9y7txts,2011,2,winter,01,0.0,0,22.5,18.5,0.0,0.0,6.5,
50604,2011-02-08 07:30:00,fair grove,MO,37.3838889,-93.1511111,9ytu8m9,2011,2,winter,08,0.0,0,9.3,6.6,100.0,0.0,6.2,
50605,2011-02-08 15:00:00,dunwoody,GA,33.9461111,-84.3347222,dnh10gt,2011,2,winter,15,0.0,0,41.9,21.3,0.0,0.0,11.6,
50606,2011-02-08 17:50:00,river forest,IL,41.8977778,-87.8138889,dp3w3er,2011,2,winter,18,0.0,0,11.7,2.8,43.0,0.0,10.0,
50607,2011-02-08 18:00:00,rancho cordova,CA,38.5891667,-121.3016667,9qcex8y,2011,2,winter,18,0.0,0,57.6,25.3,0.0,0.0,12.8,
50608,2011-02-08 19:15:00,brockton,MA,42.0833333,-71.0188889,drmrrvj,2011,2,winter,19,0.0,0,27.4,15.8,27.0,0.0,16.3,
50609,2011-02-08 21:00:00,prescott valley,AZ,34.61,-112.315,9w0huhw,2011,2,winter,21,0.0,0,33.7,9.8,0.0,0.0,5.9,
50610,2011-02-08 21:00:00,wilton manors,FL,26.16,-80.1391667,dhxhb6k,2011,2,winter,21,0.0,0,64.4,47.9,0.0,0.0,5.8,
50611,2011-02-09 01:20:00,carol stream,IL,41.9125,-88.1347222,dp3q6my,2011,2,winter,01,1.0,4,1.6,-4.5,100.0,0.0,10.6,
50612,2011-02-09 12:15:00,lake forest,CA,33.6469444,-117.6883333,9mur3vj,2011,2,winter,12,1.0,4,63.5,26.4,0.0,0.0,8.2,
50613,2011-02-09 19:10:00,troy,IL,38.7291667,-89.8830556,dnbh6dm,2011,2,winter,19,1.0,4,17.1,6.4,68.0,0.0,3.8,
50614,2011-02-09 20:00:00,lenox (general area),MA,42.3563889,-73.2852778,drebuqe,2011,2,winter,20,1.0,4,17.1,9.2,100.0,0.0,8.0,
50615,2011-02-09 21:30:00,moab,UT,38.5733333,-109.5491667,9wf57nh,2011,2,winter,22,1.0,4,21.4,5.3,91.0,0.0,2.8,
50616,2011-02-10 00:00:00,laurinburg,NC,34.7738889,-79.4630556,dnpmzf2,2011,2,winter,00,1.667,6,41.7,29.7,100.0,0.0,5.8,
50617,2011-02-10 05:55:00,yakima,WA,46.6022222,-120.5047222,c2631ge,2011,2,winter,06,1.667,6,27.0,19.8,92.0,0.0,2.9,
50618,2011-02-10 06:00:00,north caldwell,NJ,40.8647222,-74.2586111,dr70qpn,2011,2,winter,06,1.667,6,19.5,13.5,87.0,0.0,5.9,
50619,2011-02-10 07:28:00,rochester,MN,44.0216667,-92.4697222,9zy4rvc,2011,2,winter,07,1.667,6,-11.3,-16.3,0.0,0.0,8.4,
