bf_id,full_date,latitude,longitude,season,temperature_f,dew_point,cloud_cover,moon_phase
67381,2020-11-09,47.87965,-91.97748,Fall,36.4,40.2,81.0,0.8
67401,2020-10-09,46.75473,-116.4292,Fall,57.9,44.2,24.0,0.75
67407,2020-12-16,46.13657,-122.1692,Fall,38.9,37.4,99.0,0.09
67412,2020-12-26,30.6098,-86.4945,Winter,42.2,17.8,0.0,0.41
67423,2020-06-15,33.64341,-85.41961,Summer,69.0,60.3,22.0,0.83
67451,2021-01-13,47.18806,-120.554,Fall,27.5,23.7,60.0,0.04
67472,2020-08-20,47.89745,-122.8345,Summer,69.7,61.7,57.99999999999999,0.08
67485,2021-01-09,37.75926,-79.5912,Winter,35.4,21.1,16.0,0.89
67486,2021-01-09,42.38553,-88.35001,Winter,28.2,22.7,78.0,0.89
67540,2014-04-15,35.25048,-79.86721,Spring,51.7,57.9,87.0,0.52
67551,2020-05-01,38.71954,-106.2384,Spring,49.1,19.9,6.0,0.3
67556,2021-01-23,40.03527,-123.7876,Winter,47.8,39.5,18.0,0.35
67585,2020-12-15,47.74207,-117.5302,Winter,35.8,32.2,99.0,0.06
67590,2021-01-28,30.68441,-86.55637,Winter,44.6,34.2,7.000000000000001,0.51
67602,2021-01-30,45.69347,-87.74364,Winter,27.5,16.1,95.0,0.58
67619,2020-10-17,48.57989,-117.5888,Fall,40.3,32.3,66.0,0.05
67746,2020-10-26,34.0775,-94.4095,Fall,51.6,50.8,99.0,0.36
67749,2019-11-18,36.0055,-81.08335,Winter,42.1,42.2,98.0,0.72
67875,2020-02-15,39.63255,-82.26463,Fall,36.2,10.2,36.0,0.75
68896,2020-10-15,42.67993,-77.29334,Fall,61.0,47.0,63.0,0.97
68899,2018-12-15,33.37111,-84.508,Fall,50.3,46.9,99.0,0.27
68932,2012-11-15,42.33473,-77.29253,Fall,32.9,24.0,6.0,0.08
69015,2017-06-24,30.77532,-97.93719,Summer,76.6,70.8,48.0,0.04
69049,2021-05-21,47.64581,-120.607,Spring,53.3,41.7,52.0,0.33
69052,2019-12-20,32.5754,-81.78378,Winter,52.0,20.9,23.0,0.82
69065,2021-04-24,40.8557,-82.26972,Spring,52.9,38.0,63.0,0.42
69193,2021-05-17,37.56215,-97.85428,Spring,68.3,60.6,77.0,0.19
69269,2021-05-30,35.53467,-83.17152,Spring,51.9,44.3,61.0,0.67
69270,2021-05-31,47.79538,-120.6295,Spring,67.9,52.7,36.0,0.71
69315,2021-06-06,41.0312,-123.669,Spring,55.7,47.2,50.0,0.9
69316,2021-06-11,39.83804,-93.6515,Summer,81.5,72.2,39.0,0.05
69321,2021-06-13,37.44508,-88.36589,Summer,77.5,73.7,28.999999999999996,0.11
69323,2021-06-10,35.175,-109.25,Summer,70.8,6.2,19.0,0.02
69394,2021-06-12,38.02372,-107.193,Summer,59.5,9.2,12.0,0.08
69398,2021-07-06,40.01452,-81.34529,Fall,80.4,72.1,20.0,0.91
69411,2021-06-09,40.81139,-82.26806,Summer,72.3,69.3,73.0,0.99
69433,2019-07-15,35.53467,-83.17152,Spring,67.5,63.6,51.0,0.47
69437,2020-07-20,36.90237,-106.5784,Summer,67.5,47.1,11.0,0.01
69464,2016-06-15,35.2725,-82.65414,Spring,75.1,68.6,56.99999999999999,0.36
69469,2021-07-17,40.91197,-80.70913,Summer,67.8,68.2,95.0,0.27
69490,2021-07-24,40.36887,-80.81801,Summer,77.9,65.1,47.0,0.53
69503,2021-07-26,37.17433,-82.39963,Summer,76.5,72.9,61.0,0.61
69553,2021-08-27,47.21551,-120.9383,Summer,55.8,49.0,33.0,0.69
69564,2021-08-12,40.33498,-77.85934,Summer,83.8,73.6,28.000000000000004,0.16
69614,2021-08-27,47.52877,-122.7197,Summer,60.2,56.2,68.0,0.69
69641,2021-06-12,35.22149,-87.39061,Summer,79.1,74.8,57.99999999999999,0.08
70692,2008-05-12,38.10263,-81.8075,Spring,49.8,47.4,100.0,0.28
70716,2016-08-15,40.92895,-80.07216,Summer,74.1,71.0,64.0,0.42
70737,2021-10-15,47.34432,-120.9477,Fall,45.0,40.6,89.0,0.36
71700,2021-03-15,33.0932,-79.8102,Spring,61.0,49.4,67.0,0.08
71751,2021-06-18,40.61309,-82.31692,Summer,74.9,64.4,66.0,0.28
71773,2021-10-22,47.97637,-117.7324,Fall,47.2,47.2,97.0,0.58
71792,2021-10-30,35.14947,-81.60892,Fall,55.3,50.4,77.0,0.82
71863,2021-10-29,43.71597,-115.3929,Fall,45.0,38.8,50.0,0.79
71896,2021-11-21,30.31786,-87.64934,Fall,67.1,60.1,45.0,0.58
71920,2021-11-27,40.06831,-90.15218,Fall,39.8,33.2,41.0,0.77
71997,2019-05-28,41.23925,-81.62295,Spring,71.4,65.0,82.0,0.82
